dataset,language,model,method,shot,prompt_index,failure_type,count,rate
mceval,java,gpt-20b,retrieval,3-shot,4,SYNTAX_COMPILE,27,0.1018867924528302
mceval,java,gpt-20b,zero,0-shot,0,EMPTY_GENERATION,9,0.033962264150943396
mceval,java,gpt-20b,zero,0-shot,0,LOGIC_ASSERTION,13,0.04905660377358491
mceval,java,gpt-20b,zero,0-shot,0,PASS,208,0.7849056603773585
mceval,java,gpt-20b,zero,0-shot,0,SIGNATURE_CONTRACT,3,0.011320754716981131
mceval,java,gpt-20b,zero,0-shot,0,SYNTAX_COMPILE,32,0.12075471698113208
mceval,java,gpt-20b,zero,0-shot,1,EMPTY_GENERATION,12,0.045283018867924525
mceval,java,gpt-20b,zero,0-shot,1,LOGIC_ASSERTION,11,0.04150943396226415
mceval,java,gpt-20b,zero,0-shot,1,PASS,206,0.7773584905660378
mceval,java,gpt-20b,zero,0-shot,1,RUNTIME_EXCEPTION,1,0.0037735849056603774
mceval,java,gpt-20b,zero,0-shot,1,SIGNATURE_CONTRACT,4,0.01509433962264151
mceval,java,gpt-20b,zero,0-shot,1,SYNTAX_COMPILE,31,0.1169811320754717
mceval,java,gpt-20b,zero,0-shot,2,EMPTY_GENERATION,13,0.04905660377358491
mceval,java,gpt-20b,zero,0-shot,2,LOGIC_ASSERTION,13,0.04905660377358491
mceval,java,gpt-20b,zero,0-shot,2,PASS,202,0.7622641509433963
mceval,java,gpt-20b,zero,0-shot,2,SIGNATURE_CONTRACT,5,0.018867924528301886
mceval,java,gpt-20b,zero,0-shot,2,SYNTAX_COMPILE,32,0.12075471698113208
mceval,java,gpt-20b,zero,0-shot,3,EMPTY_GENERATION,8,0.03018867924528302
mceval,java,gpt-20b,zero,0-shot,3,LOGIC_ASSERTION,17,0.06415094339622641
mceval,java,gpt-20b,zero,0-shot,3,PASS,212,0.8
mceval,java,gpt-20b,zero,0-shot,3,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,gpt-20b,zero,0-shot,3,SYNTAX_COMPILE,27,0.1018867924528302
mceval,java,gpt-20b,zero,0-shot,4,EMPTY_GENERATION,11,0.04150943396226415
mceval,java,gpt-20b,zero,0-shot,4,LOGIC_ASSERTION,14,0.052830188679245285
mceval,java,gpt-20b,zero,0-shot,4,PASS,206,0.7773584905660378
mceval,java,gpt-20b,zero,0-shot,4,SIGNATURE_CONTRACT,2,0.007547169811320755
mceval,java,gpt-20b,zero,0-shot,4,SYNTAX_COMPILE,32,0.12075471698113208
mceval,java,qwen2.5-1.5b,naive,3-shot,0,LOGIC_ASSERTION,77,0.29056603773584905
mceval,java,qwen2.5-1.5b,naive,3-shot,0,PASS,79,0.2981132075471698
mceval,java,qwen2.5-1.5b,naive,3-shot,0,RUNTIME_EXCEPTION,7,0.026415094339622643
mceval,java,qwen2.5-1.5b,naive,3-shot,0,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,naive,3-shot,0,SYNTAX_COMPILE,99,0.37358490566037733
mceval,java,qwen2.5-1.5b,naive,3-shot,0,TIMEOUT,2,0.007547169811320755
mceval,java,qwen2.5-1.5b,naive,3-shot,1,LOGIC_ASSERTION,84,0.3169811320754717
mceval,java,qwen2.5-1.5b,naive,3-shot,1,PASS,77,0.29056603773584905
mceval,java,qwen2.5-1.5b,naive,3-shot,1,RUNTIME_EXCEPTION,10,0.03773584905660377
mceval,java,qwen2.5-1.5b,naive,3-shot,1,SIGNATURE_CONTRACT,2,0.007547169811320755
mceval,java,qwen2.5-1.5b,naive,3-shot,1,SYNTAX_COMPILE,91,0.3433962264150943
mceval,java,qwen2.5-1.5b,naive,3-shot,1,TIMEOUT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,naive,3-shot,2,LOGIC_ASSERTION,70,0.2641509433962264
mceval,java,qwen2.5-1.5b,naive,3-shot,2,PASS,73,0.27547169811320754
mceval,java,qwen2.5-1.5b,naive,3-shot,2,RUNTIME_EXCEPTION,13,0.04905660377358491
mceval,java,qwen2.5-1.5b,naive,3-shot,2,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,naive,3-shot,2,SYNTAX_COMPILE,106,0.4
mceval,java,qwen2.5-1.5b,naive,3-shot,2,TIMEOUT,2,0.007547169811320755
mceval,java,qwen2.5-1.5b,naive,3-shot,3,LOGIC_ASSERTION,78,0.2943396226415094
mceval,java,qwen2.5-1.5b,naive,3-shot,3,PASS,67,0.2528301886792453
mceval,java,qwen2.5-1.5b,naive,3-shot,3,RUNTIME_EXCEPTION,5,0.018867924528301886
mceval,java,qwen2.5-1.5b,naive,3-shot,3,SIGNATURE_CONTRACT,2,0.007547169811320755
mceval,java,qwen2.5-1.5b,naive,3-shot,3,SYNTAX_COMPILE,111,0.4188679245283019
mceval,java,qwen2.5-1.5b,naive,3-shot,3,TIMEOUT,2,0.007547169811320755
mceval,java,qwen2.5-1.5b,naive,3-shot,4,LOGIC_ASSERTION,85,0.32075471698113206
mceval,java,qwen2.5-1.5b,naive,3-shot,4,PASS,70,0.2641509433962264
mceval,java,qwen2.5-1.5b,naive,3-shot,4,RUNTIME_EXCEPTION,11,0.04150943396226415
mceval,java,qwen2.5-1.5b,naive,3-shot,4,SYNTAX_COMPILE,98,0.36981132075471695
mceval,java,qwen2.5-1.5b,naive,3-shot,4,TIMEOUT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,retrieval,3-shot,0,LOGIC_ASSERTION,81,0.30566037735849055
mceval,java,qwen2.5-1.5b,retrieval,3-shot,0,PASS,79,0.2981132075471698
mceval,java,qwen2.5-1.5b,retrieval,3-shot,0,RUNTIME_EXCEPTION,9,0.033962264150943396
mceval,java,qwen2.5-1.5b,retrieval,3-shot,0,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,retrieval,3-shot,0,SYNTAX_COMPILE,92,0.3471698113207547
mceval,java,qwen2.5-1.5b,retrieval,3-shot,0,TIMEOUT,3,0.011320754716981131
mceval,java,qwen2.5-1.5b,retrieval,3-shot,1,LOGIC_ASSERTION,77,0.29056603773584905
mceval,java,qwen2.5-1.5b,retrieval,3-shot,1,PASS,83,0.3132075471698113
mceval,java,qwen2.5-1.5b,retrieval,3-shot,1,RUNTIME_EXCEPTION,8,0.03018867924528302
mceval,java,qwen2.5-1.5b,retrieval,3-shot,1,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,retrieval,3-shot,1,SYNTAX_COMPILE,95,0.3584905660377358
mceval,java,qwen2.5-1.5b,retrieval,3-shot,1,TIMEOUT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,retrieval,3-shot,2,LOGIC_ASSERTION,87,0.3283018867924528
mceval,java,qwen2.5-1.5b,retrieval,3-shot,2,PASS,79,0.2981132075471698
mceval,java,qwen2.5-1.5b,retrieval,3-shot,2,RUNTIME_EXCEPTION,7,0.026415094339622643
mceval,java,qwen2.5-1.5b,retrieval,3-shot,2,SIGNATURE_CONTRACT,2,0.007547169811320755
mceval,java,qwen2.5-1.5b,retrieval,3-shot,2,SYNTAX_COMPILE,90,0.33962264150943394
mceval,java,qwen2.5-1.5b,retrieval,3-shot,3,LOGIC_ASSERTION,76,0.28679245283018867
mceval,java,qwen2.5-1.5b,retrieval,3-shot,3,PASS,75,0.2830188679245283
mceval,java,qwen2.5-1.5b,retrieval,3-shot,3,RUNTIME_EXCEPTION,11,0.04150943396226415
mceval,java,qwen2.5-1.5b,retrieval,3-shot,3,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,retrieval,3-shot,3,SYNTAX_COMPILE,100,0.37735849056603776
mceval,java,qwen2.5-1.5b,retrieval,3-shot,3,TIMEOUT,2,0.007547169811320755
mceval,java,qwen2.5-1.5b,retrieval,3-shot,4,LOGIC_ASSERTION,80,0.3018867924528302
mceval,java,qwen2.5-1.5b,retrieval,3-shot,4,PASS,78,0.2943396226415094
mceval,java,qwen2.5-1.5b,retrieval,3-shot,4,RUNTIME_EXCEPTION,5,0.018867924528301886
mceval,java,qwen2.5-1.5b,retrieval,3-shot,4,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,retrieval,3-shot,4,SYNTAX_COMPILE,100,0.37735849056603776
mceval,java,qwen2.5-1.5b,retrieval,3-shot,4,TIMEOUT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,zero,0-shot,0,LOGIC_ASSERTION,84,0.3169811320754717
mceval,java,qwen2.5-1.5b,zero,0-shot,0,PASS,80,0.3018867924528302
mceval,java,qwen2.5-1.5b,zero,0-shot,0,RUNTIME_EXCEPTION,9,0.033962264150943396
mceval,java,qwen2.5-1.5b,zero,0-shot,0,SYNTAX_COMPILE,90,0.33962264150943394
mceval,java,qwen2.5-1.5b,zero,0-shot,0,TIMEOUT,2,0.007547169811320755
mceval,java,qwen2.5-1.5b,zero,0-shot,1,LOGIC_ASSERTION,64,0.24150943396226415
mceval,java,qwen2.5-1.5b,zero,0-shot,1,PASS,90,0.33962264150943394
mceval,java,qwen2.5-1.5b,zero,0-shot,1,RUNTIME_EXCEPTION,9,0.033962264150943396
mceval,java,qwen2.5-1.5b,zero,0-shot,1,SYNTAX_COMPILE,101,0.38113207547169814
mceval,java,qwen2.5-1.5b,zero,0-shot,1,TIMEOUT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,zero,0-shot,2,LOGIC_ASSERTION,72,0.27169811320754716
mceval,java,qwen2.5-1.5b,zero,0-shot,2,PASS,87,0.3283018867924528
mceval,java,qwen2.5-1.5b,zero,0-shot,2,RUNTIME_EXCEPTION,8,0.03018867924528302
mceval,java,qwen2.5-1.5b,zero,0-shot,2,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,zero,0-shot,2,SYNTAX_COMPILE,95,0.3584905660377358
mceval,java,qwen2.5-1.5b,zero,0-shot,2,TIMEOUT,2,0.007547169811320755
mceval,java,qwen2.5-1.5b,zero,0-shot,3,LOGIC_ASSERTION,77,0.29056603773584905
mceval,java,qwen2.5-1.5b,zero,0-shot,3,PASS,75,0.2830188679245283
mceval,java,qwen2.5-1.5b,zero,0-shot,3,RUNTIME_EXCEPTION,9,0.033962264150943396
mceval,java,qwen2.5-1.5b,zero,0-shot,3,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,zero,0-shot,3,SYNTAX_COMPILE,102,0.3849056603773585
mceval,java,qwen2.5-1.5b,zero,0-shot,3,TIMEOUT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,zero,0-shot,4,LOGIC_ASSERTION,84,0.3169811320754717
mceval,java,qwen2.5-1.5b,zero,0-shot,4,PASS,66,0.2490566037735849
mceval,java,qwen2.5-1.5b,zero,0-shot,4,RUNTIME_EXCEPTION,10,0.03773584905660377
mceval,java,qwen2.5-1.5b,zero,0-shot,4,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,qwen2.5-1.5b,zero,0-shot,4,SYNTAX_COMPILE,101,0.38113207547169814
mceval,java,qwen2.5-1.5b,zero,0-shot,4,TIMEOUT,3,0.011320754716981131
mceval,java,qwen2.5-32b,naive,3-shot,0,LOGIC_ASSERTION,32,0.12075471698113208
mceval,java,qwen2.5-32b,naive,3-shot,0,PASS,174,0.6566037735849056
mceval,java,qwen2.5-32b,naive,3-shot,0,RUNTIME_EXCEPTION,1,0.0037735849056603774
mceval,java,qwen2.5-32b,naive,3-shot,0,SYNTAX_COMPILE,58,0.2188679245283019
mceval,java,qwen2.5-32b,naive,3-shot,1,LOGIC_ASSERTION,30,0.11320754716981132
mceval,java,qwen2.5-32b,naive,3-shot,1,PASS,177,0.6679245283018868
mceval,java,qwen2.5-32b,naive,3-shot,1,RUNTIME_EXCEPTION,1,0.0037735849056603774
mceval,java,qwen2.5-32b,naive,3-shot,1,SYNTAX_COMPILE,57,0.21509433962264152
mceval,java,qwen2.5-32b,naive,3-shot,2,LOGIC_ASSERTION,25,0.09433962264150944
mceval,java,qwen2.5-32b,naive,3-shot,2,PASS,177,0.6679245283018868
mceval,java,qwen2.5-32b,naive,3-shot,2,RUNTIME_EXCEPTION,2,0.007547169811320755
mceval,java,qwen2.5-32b,naive,3-shot,2,SYNTAX_COMPILE,61,0.23018867924528302
mceval,java,qwen2.5-32b,naive,3-shot,3,LOGIC_ASSERTION,25,0.09433962264150944
mceval,java,qwen2.5-32b,naive,3-shot,3,PASS,176,0.6641509433962264
mceval,java,qwen2.5-32b,naive,3-shot,3,RUNTIME_EXCEPTION,3,0.011320754716981131
mceval,java,qwen2.5-32b,naive,3-shot,3,SYNTAX_COMPILE,61,0.23018867924528302
mceval,java,qwen2.5-32b,naive,3-shot,4,LOGIC_ASSERTION,27,0.1018867924528302
mceval,java,qwen2.5-32b,naive,3-shot,4,PASS,173,0.6528301886792452
mceval,java,qwen2.5-32b,naive,3-shot,4,RUNTIME_EXCEPTION,2,0.007547169811320755
mceval,java,qwen2.5-32b,naive,3-shot,4,SYNTAX_COMPILE,63,0.23773584905660378
mceval,java,qwen2.5-32b,retrieval,3-shot,0,LOGIC_ASSERTION,24,0.09056603773584905
mceval,java,qwen2.5-32b,retrieval,3-shot,0,PASS,179,0.6754716981132075
mceval,java,qwen2.5-32b,retrieval,3-shot,0,RUNTIME_EXCEPTION,3,0.011320754716981131
mceval,java,qwen2.5-32b,retrieval,3-shot,0,SYNTAX_COMPILE,59,0.22264150943396227
mceval,java,qwen2.5-32b,retrieval,3-shot,1,LOGIC_ASSERTION,26,0.09811320754716982
mceval,java,qwen2.5-32b,retrieval,3-shot,1,PASS,179,0.6754716981132075
mceval,java,qwen2.5-32b,retrieval,3-shot,1,SYNTAX_COMPILE,60,0.22641509433962265
mceval,java,qwen2.5-32b,retrieval,3-shot,2,LOGIC_ASSERTION,19,0.07169811320754717
mceval,java,qwen2.5-32b,retrieval,3-shot,2,PASS,178,0.6716981132075471
mceval,java,qwen2.5-32b,retrieval,3-shot,2,SYNTAX_COMPILE,68,0.25660377358490566
mceval,java,qwen2.5-32b,retrieval,3-shot,3,LOGIC_ASSERTION,18,0.06792452830188679
mceval,java,qwen2.5-32b,retrieval,3-shot,3,PASS,181,0.6830188679245283
mceval,java,qwen2.5-32b,retrieval,3-shot,3,SYNTAX_COMPILE,66,0.2490566037735849
mceval,java,qwen2.5-32b,retrieval,3-shot,4,LOGIC_ASSERTION,18,0.06792452830188679
mceval,java,qwen2.5-32b,retrieval,3-shot,4,PASS,173,0.6528301886792452
mceval,java,qwen2.5-32b,retrieval,3-shot,4,RUNTIME_EXCEPTION,2,0.007547169811320755
mceval,java,qwen2.5-32b,retrieval,3-shot,4,SYNTAX_COMPILE,72,0.27169811320754716
mceval,java,qwen2.5-32b,zero,0-shot,0,LOGIC_ASSERTION,28,0.10566037735849057
mceval,java,qwen2.5-32b,zero,0-shot,0,PASS,176,0.6641509433962264
mceval,java,qwen2.5-32b,zero,0-shot,0,RUNTIME_EXCEPTION,3,0.011320754716981131
mceval,java,qwen2.5-32b,zero,0-shot,0,SYNTAX_COMPILE,58,0.2188679245283019
mceval,java,qwen2.5-32b,zero,0-shot,1,LOGIC_ASSERTION,26,0.09811320754716982
mceval,java,qwen2.5-32b,zero,0-shot,1,PASS,178,0.6716981132075471
mceval,java,qwen2.5-32b,zero,0-shot,1,RUNTIME_EXCEPTION,6,0.022641509433962263
mceval,java,qwen2.5-32b,zero,0-shot,1,SYNTAX_COMPILE,55,0.20754716981132076
mceval,java,qwen2.5-32b,zero,0-shot,2,LOGIC_ASSERTION,19,0.07169811320754717
mceval,java,qwen2.5-32b,zero,0-shot,2,PASS,184,0.6943396226415094
mceval,java,qwen2.5-32b,zero,0-shot,2,RUNTIME_EXCEPTION,2,0.007547169811320755
mceval,java,qwen2.5-32b,zero,0-shot,2,SYNTAX_COMPILE,60,0.22641509433962265
mceval,java,qwen2.5-32b,zero,0-shot,3,LOGIC_ASSERTION,25,0.09433962264150944
mceval,java,qwen2.5-32b,zero,0-shot,3,PASS,175,0.660377358490566
mceval,java,qwen2.5-32b,zero,0-shot,3,RUNTIME_EXCEPTION,8,0.03018867924528302
mceval,java,qwen2.5-32b,zero,0-shot,3,SYNTAX_COMPILE,57,0.21509433962264152
mceval,java,qwen2.5-32b,zero,0-shot,4,LOGIC_ASSERTION,26,0.09811320754716982
mceval,java,qwen2.5-32b,zero,0-shot,4,PASS,171,0.6452830188679245
mceval,java,qwen2.5-32b,zero,0-shot,4,RUNTIME_EXCEPTION,3,0.011320754716981131
mceval,java,qwen2.5-32b,zero,0-shot,4,SYNTAX_COMPILE,64,0.24150943396226415
mceval,java,qwen2.5-32b,zero,0-shot,4,TIMEOUT,1,0.0037735849056603774
mceval,java,qwen2.5-7b,naive,3-shot,0,LOGIC_ASSERTION,37,0.13962264150943396
mceval,java,qwen2.5-7b,naive,3-shot,0,PASS,149,0.5622641509433962
mceval,java,qwen2.5-7b,naive,3-shot,0,RUNTIME_EXCEPTION,3,0.011320754716981131
mceval,java,qwen2.5-7b,naive,3-shot,0,SYNTAX_COMPILE,75,0.2830188679245283
mceval,java,qwen2.5-7b,naive,3-shot,0,TIMEOUT,1,0.0037735849056603774
mceval,java,qwen2.5-7b,naive,3-shot,1,LOGIC_ASSERTION,38,0.14339622641509434
mceval,java,qwen2.5-7b,naive,3-shot,1,PASS,154,0.5811320754716981
mceval,java,qwen2.5-7b,naive,3-shot,1,RUNTIME_EXCEPTION,2,0.007547169811320755
mceval,java,qwen2.5-7b,naive,3-shot,1,SYNTAX_COMPILE,71,0.2679245283018868
mceval,java,qwen2.5-7b,naive,3-shot,2,LOGIC_ASSERTION,33,0.12452830188679245
mceval,java,qwen2.5-7b,naive,3-shot,2,PASS,160,0.6037735849056604
mceval,java,qwen2.5-7b,naive,3-shot,2,RUNTIME_EXCEPTION,2,0.007547169811320755
mceval,java,qwen2.5-7b,naive,3-shot,2,SYNTAX_COMPILE,70,0.2641509433962264
mceval,java,qwen2.5-7b,naive,3-shot,3,LOGIC_ASSERTION,34,0.12830188679245283
mceval,java,qwen2.5-7b,naive,3-shot,3,PASS,157,0.5924528301886792
mceval,java,qwen2.5-7b,naive,3-shot,3,RUNTIME_EXCEPTION,2,0.007547169811320755
mceval,java,qwen2.5-7b,naive,3-shot,3,SIGNATURE_CONTRACT,2,0.007547169811320755
mceval,java,qwen2.5-7b,naive,3-shot,3,SYNTAX_COMPILE,70,0.2641509433962264
mceval,java,qwen2.5-7b,naive,3-shot,4,LOGIC_ASSERTION,31,0.1169811320754717
mceval,java,qwen2.5-7b,naive,3-shot,4,PASS,153,0.5773584905660377
mceval,java,qwen2.5-7b,naive,3-shot,4,RUNTIME_EXCEPTION,2,0.007547169811320755
mceval,java,qwen2.5-7b,naive,3-shot,4,SYNTAX_COMPILE,77,0.29056603773584905
mceval,java,qwen2.5-7b,naive,3-shot,4,TIMEOUT,2,0.007547169811320755
mceval,java,qwen2.5-7b,retrieval,3-shot,0,LOGIC_ASSERTION,36,0.13584905660377358
mceval,java,qwen2.5-7b,retrieval,3-shot,0,PASS,159,0.6
mceval,java,qwen2.5-7b,retrieval,3-shot,0,RUNTIME_EXCEPTION,1,0.0037735849056603774
mceval,java,qwen2.5-7b,retrieval,3-shot,0,SYNTAX_COMPILE,66,0.2490566037735849
mceval,java,qwen2.5-7b,retrieval,3-shot,0,TIMEOUT,3,0.011320754716981131
mceval,java,qwen2.5-7b,retrieval,3-shot,1,LOGIC_ASSERTION,28,0.10566037735849057
mceval,java,qwen2.5-7b,retrieval,3-shot,1,PASS,163,0.6150943396226415
mceval,java,qwen2.5-7b,retrieval,3-shot,1,RUNTIME_EXCEPTION,3,0.011320754716981131
mceval,java,qwen2.5-7b,retrieval,3-shot,1,SYNTAX_COMPILE,70,0.2641509433962264
mceval,java,qwen2.5-7b,retrieval,3-shot,1,TIMEOUT,1,0.0037735849056603774
mceval,java,qwen2.5-7b,retrieval,3-shot,2,LOGIC_ASSERTION,41,0.15471698113207547
mceval,java,qwen2.5-7b,retrieval,3-shot,2,PASS,148,0.5584905660377358
mceval,java,qwen2.5-7b,retrieval,3-shot,2,RUNTIME_EXCEPTION,5,0.018867924528301886
mceval,java,qwen2.5-7b,retrieval,3-shot,2,SYNTAX_COMPILE,70,0.2641509433962264
mceval,java,qwen2.5-7b,retrieval,3-shot,2,TIMEOUT,1,0.0037735849056603774
mceval,java,qwen2.5-7b,retrieval,3-shot,3,LOGIC_ASSERTION,35,0.1320754716981132
mceval,java,qwen2.5-7b,retrieval,3-shot,3,PASS,158,0.5962264150943396
mceval,java,qwen2.5-7b,retrieval,3-shot,3,RUNTIME_EXCEPTION,2,0.007547169811320755
mceval,java,qwen2.5-7b,retrieval,3-shot,3,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,qwen2.5-7b,retrieval,3-shot,3,SYNTAX_COMPILE,67,0.2528301886792453
mceval,java,qwen2.5-7b,retrieval,3-shot,3,TIMEOUT,2,0.007547169811320755
mceval,java,qwen2.5-7b,retrieval,3-shot,4,LOGIC_ASSERTION,38,0.14339622641509434
mceval,java,qwen2.5-7b,retrieval,3-shot,4,PASS,155,0.5849056603773585
mceval,java,qwen2.5-7b,retrieval,3-shot,4,RUNTIME_EXCEPTION,3,0.011320754716981131
mceval,java,qwen2.5-7b,retrieval,3-shot,4,SYNTAX_COMPILE,69,0.26037735849056604
mceval,java,qwen2.5-7b,zero,0-shot,0,LOGIC_ASSERTION,34,0.12830188679245283
mceval,java,qwen2.5-7b,zero,0-shot,0,PASS,156,0.5886792452830188
mceval,java,qwen2.5-7b,zero,0-shot,0,RUNTIME_EXCEPTION,4,0.01509433962264151
mceval,java,qwen2.5-7b,zero,0-shot,0,SYNTAX_COMPILE,71,0.2679245283018868
mceval,java,qwen2.5-7b,zero,0-shot,1,LOGIC_ASSERTION,30,0.11320754716981132
mceval,java,qwen2.5-7b,zero,0-shot,1,PASS,157,0.5924528301886792
mceval,java,qwen2.5-7b,zero,0-shot,1,RUNTIME_EXCEPTION,4,0.01509433962264151
mceval,java,qwen2.5-7b,zero,0-shot,1,SYNTAX_COMPILE,73,0.27547169811320754
mceval,java,qwen2.5-7b,zero,0-shot,1,TIMEOUT,1,0.0037735849056603774
mceval,java,qwen2.5-7b,zero,0-shot,2,LOGIC_ASSERTION,30,0.11320754716981132
mceval,java,qwen2.5-7b,zero,0-shot,2,PASS,163,0.6150943396226415
mceval,java,qwen2.5-7b,zero,0-shot,2,SYNTAX_COMPILE,72,0.27169811320754716
mceval,java,qwen2.5-7b,zero,0-shot,3,LOGIC_ASSERTION,28,0.10566037735849057
mceval,java,qwen2.5-7b,zero,0-shot,3,PASS,160,0.6037735849056604
mceval,java,qwen2.5-7b,zero,0-shot,3,RUNTIME_EXCEPTION,2,0.007547169811320755
mceval,java,qwen2.5-7b,zero,0-shot,3,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,qwen2.5-7b,zero,0-shot,3,SYNTAX_COMPILE,74,0.2792452830188679
mceval,java,qwen2.5-7b,zero,0-shot,4,LOGIC_ASSERTION,37,0.13962264150943396
mceval,java,qwen2.5-7b,zero,0-shot,4,PASS,154,0.5811320754716981
mceval,java,qwen2.5-7b,zero,0-shot,4,RUNTIME_EXCEPTION,1,0.0037735849056603774
mceval,java,qwen2.5-7b,zero,0-shot,4,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,qwen2.5-7b,zero,0-shot,4,SYNTAX_COMPILE,72,0.27169811320754716
mceval,java,qwen3.8-27b-original,retrieval,3-shot,0,LOGIC_ASSERTION,30,0.11320754716981132
mceval,java,qwen3.8-27b-original,retrieval,3-shot,0,PASS,172,0.6490566037735849
mceval,java,qwen3.8-27b-original,retrieval,3-shot,0,RUNTIME_EXCEPTION,3,0.011320754716981131
mceval,java,qwen3.8-27b-original,retrieval,3-shot,0,SYNTAX_COMPILE,60,0.22641509433962265
mceval,java,qwen3.8-27b-original,retrieval,3-shot,1,LOGIC_ASSERTION,33,0.12452830188679245
mceval,java,qwen3.8-27b-original,retrieval,3-shot,1,PASS,172,0.6490566037735849
mceval,java,qwen3.8-27b-original,retrieval,3-shot,1,RUNTIME_EXCEPTION,1,0.0037735849056603774
mceval,java,qwen3.8-27b-original,retrieval,3-shot,1,SYNTAX_COMPILE,59,0.22264150943396227
mceval,java,qwen3.8-27b-original,retrieval,3-shot,2,LOGIC_ASSERTION,27,0.1018867924528302
mceval,java,qwen3.8-27b-original,retrieval,3-shot,2,PASS,173,0.6528301886792452
mceval,java,qwen3.8-27b-original,retrieval,3-shot,2,RUNTIME_EXCEPTION,2,0.007547169811320755
mceval,java,qwen3.8-27b-original,retrieval,3-shot,2,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,qwen3.8-27b-original,retrieval,3-shot,2,SYNTAX_COMPILE,61,0.23018867924528302
mceval,java,qwen3.8-27b-original,retrieval,3-shot,2,TIMEOUT,1,0.0037735849056603774
mceval,java,qwen3.8-27b-original,retrieval,3-shot,3,LOGIC_ASSERTION,30,0.11320754716981132
mceval,java,qwen3.8-27b-original,retrieval,3-shot,3,PASS,167,0.630188679245283
mceval,java,qwen3.8-27b-original,retrieval,3-shot,3,RUNTIME_EXCEPTION,5,0.018867924528301886
mceval,java,qwen3.8-27b-original,retrieval,3-shot,3,SYNTAX_COMPILE,62,0.2339622641509434
mceval,java,qwen3.8-27b-original,retrieval,3-shot,3,TIMEOUT,1,0.0037735849056603774
mceval,java,qwen3.8-27b-original,retrieval,3-shot,4,LOGIC_ASSERTION,34,0.12830188679245283
mceval,java,qwen3.8-27b-original,retrieval,3-shot,4,PASS,167,0.630188679245283
mceval,java,qwen3.8-27b-original,retrieval,3-shot,4,RUNTIME_EXCEPTION,1,0.0037735849056603774
mceval,java,qwen3.8-27b-original,retrieval,3-shot,4,SYNTAX_COMPILE,63,0.23773584905660378
mceval,java,qwen3.8-27b-original,zero,0-shot,0,LOGIC_ASSERTION,31,0.1169811320754717
mceval,java,qwen3.8-27b-original,zero,0-shot,0,PASS,176,0.6641509433962264
mceval,java,qwen3.8-27b-original,zero,0-shot,0,RUNTIME_EXCEPTION,2,0.007547169811320755
mceval,java,qwen3.8-27b-original,zero,0-shot,0,SYNTAX_COMPILE,56,0.21132075471698114
mceval,java,qwen3.8-27b-original,zero,0-shot,1,LOGIC_ASSERTION,27,0.1018867924528302
mceval,java,qwen3.8-27b-original,zero,0-shot,1,PASS,170,0.6415094339622641
mceval,java,qwen3.8-27b-original,zero,0-shot,1,RUNTIME_EXCEPTION,3,0.011320754716981131
mceval,java,qwen3.8-27b-original,zero,0-shot,1,SYNTAX_COMPILE,64,0.24150943396226415
mceval,java,qwen3.8-27b-original,zero,0-shot,1,TIMEOUT,1,0.0037735849056603774
mceval,java,qwen3.8-27b-original,zero,0-shot,2,LOGIC_ASSERTION,32,0.12075471698113208
mceval,java,qwen3.8-27b-original,zero,0-shot,2,PASS,172,0.6490566037735849
mceval,java,qwen3.8-27b-original,zero,0-shot,2,RUNTIME_EXCEPTION,1,0.0037735849056603774
mceval,java,qwen3.8-27b-original,zero,0-shot,2,SIGNATURE_CONTRACT,1,0.0037735849056603774
mceval,java,qwen3.8-27b-original,zero,0-shot,2,SYNTAX_COMPILE,59,0.22264150943396227
mceval,java,qwen3.8-27b-original,zero,0-shot,3,LOGIC_ASSERTION,37,0.13962264150943396
mceval,java,qwen3.8-27b-original,zero,0-shot,3,PASS,161,0.6075471698113207
mceval,java,qwen3.8-27b-original,zero,0-shot,3,RUNTIME_EXCEPTION,1,0.0037735849056603774
